"Stkcd","Reptdt","Shrcr1","Shrcr4"
"002436","2015-12-31","20.4886","58.0263"
"002436","2016-12-31","17.7666","51.8567"
"002436","2017-12-31","19.7601","54.7007"
"002436","2018-12-31","20.7992","53.7915"
"002436","2019-12-31","19.0549","44.9587"
"002436","2020-12-31","18.1536","40.3443"
"002436","2021-12-31","16.4239","36.4039"
"002436","2022-12-31","14.4640","31.2301"
"002437","2014-12-31","42.6806","71.4112"
"002437","2015-12-31","42.6154","69.5147"
"002437","2016-12-31","42.6297","68.5384"
"002437","2017-12-31","42.6330","70.5225"
"002437","2018-12-31","42.2992","68.6866"
"002437","2019-12-31","37.3938","56.4610"
"002437","2020-12-31","32.1296","46.4565"
"002437","2021-12-31","32.1296","42.8597"
"002437","2022-12-31","32.1296","43.5886"
"002438","2014-12-31","21.5938","64.4884"
"002438","2015-12-31","20.7898","51.2692"
"002438","2016-12-31","20.4603","52.0682"
"002438","2017-12-31","15.0142","47.5674"
"002438","2018-12-31","18.4669","48.1227"
"002438","2019-12-31","17.0000","55.5911"
"002438","2020-12-31","17.0000","56.9696"
"002438","2021-12-31","17.0000","48.2479"
"002438","2022-12-31","16.2704","45.8528"
"002440","2014-12-31","30.7440","52.8039"
"002440","2015-12-31","16.7279","54.0562"
"002440","2016-12-31","16.7279","54.3396"
"002440","2017-12-31","16.7279","54.5252"
"002440","2018-12-31","16.7279","53.3915"
"002440","2019-12-31","16.7279","54.1467"
"002440","2020-12-31","16.7279","54.1079"
"002440","2021-12-31","16.7279","53.6964"
"002440","2022-12-31","16.7279","49.0480"
"002442","2014-12-31","48.3446","67.2559"
"002442","2015-12-31","36.2585","67.4766"
"002442","2016-12-31","27.1939","64.7382"
"002442","2017-12-31","20.3954","64.8327"
"002442","2018-12-31","20.3954","68.6063"
"002442","2019-12-31","20.3954","51.7990"
"002442","2020-12-31","20.3954","46.3950"
"002442","2021-12-31","19.9458","43.3684"
"002442","2022-12-31","19.9458","44.5369"
"002443","2014-12-31","32.1332","46.0754"
"002443","2015-12-31","9.0322","32.0822"
"002443","2016-12-31","9.0322","26.3535"
"002443","2017-12-31","16.1280","25.4060"
"002443","2018-12-31","20.8686","35.3182"
"002443","2019-12-31","21.2395","33.5015"
"002443","2020-12-31","21.2395","30.6055"
"002443","2021-12-31","21.2395","30.2308"
"002443","2022-12-31","21.2395","27.1028"
"002444","2014-12-31","48.2210","67.0017"
"002444","2015-12-31","48.2210","64.4246"
"002444","2016-12-31","44.5442","59.7002"
"002444","2017-12-31","44.5442","58.4030"
"002444","2018-12-31","44.9887","60.0804"
"002444","2019-12-31","44.9887","58.8130"
"002444","2020-12-31","43.1287","62.1889"
"002444","2021-12-31","40.5566","62.6316"
"002444","2022-12-31","37.6137","55.2567"
"002446","2014-12-31","20.3789","71.3473"
"002446","2015-12-31","18.0026","67.7446"
"002446","2016-12-31","18.0026","65.0678"
"002446","2017-12-31","18.0026","64.0200"
"002446","2018-12-31","16.2481","55.6996"
"002446","2019-12-31","11.6247","35.7496"
"002446","2020-12-31","9.8467","30.7708"
"002446","2021-12-31","9.8402","23.8365"
"002446","2022-12-31","9.7982","22.0541"
"002448","2014-12-31","18.3419","35.6019"
"002448","2015-12-31","18.3419","30.4623"
"002448","2016-12-31","18.3419","29.3258"
"002448","2017-12-31","17.7761","29.7166"
"002448","2018-12-31","17.7529","29.0092"
"002448","2019-12-31","17.7601","29.0122"
"002448","2020-12-31","17.8845","30.8971"
"002448","2021-12-31","17.4407","27.2659"
"002448","2022-12-31","16.1861","24.6157"
"002449","2014-12-31","14.0314","37.1876"
"002449","2015-12-31","12.8951","40.6529"
"002449","2016-12-31","12.8951","38.0227"
"002449","2017-12-31","12.8951","37.9030"
"002449","2018-12-31","12.8951","39.8277"
"002449","2019-12-31","12.8951","30.3925"
"002449","2020-12-31","12.8951","27.5256"
"002449","2021-12-31","12.8951","28.4128"
"002449","2022-12-31","12.8951","29.3769"
"002450","2014-12-31","23.5217","36.3825"
"002450","2015-12-31","15.2826","32.5956"
"002450","2016-12-31","22.2593","43.2061"
"002450","2017-12-31","24.0608","47.2328"
"002450","2018-12-31","24.0451","47.1430"
"002450","2019-12-31","23.3956","42.2271"
"002450","2020-12-31","10.9320","38.9754"
"002451","2014-12-31","61.6120","73.3652"
"002451","2015-12-31","59.7905","71.6536"
"002451","2016-12-31","59.7905","71.6363"
"002451","2017-12-31","40.2277","73.6154"
"002451","2018-12-31","40.2277","67.7418"
"002451","2019-12-31","40.2277","64.2426"
"002451","2020-12-31","38.2277","61.4520"
"002451","2021-12-31","38.2277","56.8690"
"002451","2022-12-31","38.2277","55.3304"
"002452","2014-12-31","21.1764","48.2630"
"002452","2015-12-31","21.0679","46.1103"
"002452","2016-12-31","17.9644","39.1757"
"002452","2017-12-31","18.3326","38.7496"
"002452","2018-12-31","19.7183","40.1105"
"002452","2019-12-31","19.7183","41.1186"
"002452","2020-12-31","19.5670","40.2809"
"002452","2021-12-31","14.4152","36.5899"
"002452","2022-12-31","13.5892","32.2465"
"002454","2014-12-31","50.1013","61.5211"
"002454","2015-12-31","43.4390","57.7733"
"002454","2016-12-31","43.5189","58.2699"
"002454","2017-12-31","43.5189","57.5033"
"002454","2018-12-31","43.8242","58.3503"
"002454","2019-12-31","43.8242","53.5385"
"002454","2020-12-31","43.8242","54.9707"
"002454","2021-12-31","43.8242","54.9801"
"002454","2022-12-31","43.8242","51.8271"
"002455","2014-12-31","34.6579","57.8956"
"002455","2015-12-31","34.6579","55.2023"
"002455","2016-12-31","34.6579","54.2361"
"002455","2017-12-31","31.7848","57.4365"
"002455","2018-12-31","27.7885","53.2611"
"002455","2019-12-31","27.7885","45.1770"
"002455","2020-12-31","25.7885","44.1617"
"002455","2021-12-31","19.7350","31.2518"
"002455","2022-12-31","18.8295","28.4118"
"002456","2014-12-31","20.3233","49.2698"
"002456","2015-12-31","20.3233","41.8421"
"002456","2016-12-31","19.2820","39.9060"
"002456","2017-12-31","19.2859","39.9091"
"002456","2018-12-31","19.3019","39.7691"
"002456","2019-12-31","13.3019","37.0022"
"002456","2020-12-31","12.3928","35.2663"
"002456","2021-12-31","10.2369","42.4844"
"002456","2022-12-31","10.2508","41.6135"
"002457","2014-12-31","20.3308","36.3013"
"002457","2015-12-31","21.2843","38.0130"
"002457","2016-12-31","21.2843","40.5418"
"002457","2017-12-31","21.2843","37.3955"
"002457","2018-12-31","21.2843","37.1032"
"002457","2019-12-31","21.2843","38.5952"
"002457","2020-12-31","21.2843","38.0579"
"002457","2021-12-31","21.2843","37.0782"
"002457","2022-12-31","21.2843","35.5934"
"002459","2014-12-31","36.3866","64.2186"
"002459","2015-12-31","36.3866","63.7498"
"002459","2016-12-31","36.3866","50.9907"
"002459","2017-12-31","36.3866","50.9208"
"002459","2018-12-31","36.3866","47.9103"
"002459","2019-12-31","59.7147","81.9799"
"002459","2020-12-31","50.2201","71.8987"
"002459","2021-12-31","50.0926","71.6518"
"002459","2022-12-31","47.6012","64.4926"
"002460","2014-12-31","24.7956","47.3979"
"002460","2015-12-31","23.7923","42.8866"
"002460","2016-12-31","23.8937","44.8709"
"002460","2017-12-31","24.2456","40.4089"
"002460","2018-12-31","20.5136","48.6276"
"002460","2019-12-31","20.8704","49.6755"
"002460","2020-12-31","20.1327","53.8350"
"002460","2021-12-31","20.0529","55.4165"
"002460","2022-12-31","20.0067","54.7892"
"002461","2014-12-31","51.9428","83.4114"
"002461","2015-12-31","51.9428","80.9709"
"002461","2016-12-31","52.0304","80.5560"
"002461","2017-12-31","31.9781","88.3140"
"002461","2018-12-31","31.9781","87.7315"
"002461","2019-12-31","31.9781","88.4626"
"002461","2020-12-31","31.9781","87.1674"
"002461","2021-12-31","31.9781","85.9991"
"002461","2022-12-31","54.1489","86.5577"
"002463","2014-12-31","27.4164","62.3533"
"002463","2015-12-31","23.8784","49.1226"
"002463","2016-12-31","20.1892","43.3145"
"002463","2017-12-31","20.1892","44.8954"
"002463","2018-12-31","19.6612","47.8083"
"002463","2019-12-31","19.5974","46.4348"
"002463","2020-12-31","19.6012","46.9852"
"002463","2021-12-31","19.6029","43.3441"
"002463","2022-12-31","19.6029","44.8636"
"002465","2014-12-31","18.2512","32.2295"
"002465","2015-12-31","21.2175","39.7539"
"002465","2016-12-31","21.2175","37.0995"
"002465","2017-12-31","21.7573","38.4932"
"002465","2018-12-31","25.2402","40.5722"
"002465","2019-12-31","26.0151","42.5505"
"002465","2020-12-31","26.0250","38.5225"
"002465","2021-12-31","26.0250","35.7258"
"002465","2022-12-31","26.0250","35.9421"
"002466","2014-12-31","36.2177","70.2602"
"002466","2015-12-31","35.8425","54.3618"
"002466","2016-12-31","35.8122","47.4930"
"002466","2017-12-31","31.1828","42.3690"
"002466","2018-12-31","35.8603","49.9571"
"002466","2019-12-31","27.7262","39.3006"
"002466","2020-12-31","30.0451","41.2808"
"002466","2021-12-31","28.1847","37.9140"
"002466","2022-12-31","25.3663","47.1709"
"002469","2014-12-31","23.2178","34.3395"
"002469","2015-12-31","23.1042","36.9828"
"002469","2016-12-31","23.1042","35.2367"
"002469","2017-12-31","23.1042","38.1063"
"002469","2018-12-31","23.1042","36.7939"
"002469","2019-12-31","23.1042","34.5214"
"002469","2020-12-31","21.1440","32.7487"
"002469","2021-12-31","21.1440","29.3268"
"002469","2022-12-31","21.1440","28.8026"
"002470","2014-12-31","39.2515","72.6454"
"002470","2015-12-31","39.1323","70.0132"
"002470","2016-12-31","38.9954","66.6274"
"002470","2017-12-31","38.8519","68.8473"
"002470","2018-12-31","37.2841","67.6578"
"002470","2019-12-31","35.2001","59.1220"
"002470","2020-12-31","34.0008","51.2691"
"002470","2021-12-31","34.0008","46.8597"
"002470","2022-12-31","29.9008","44.0226"
"002471","2014-12-31","37.0847","56.1309"
"002471","2015-12-31","37.0847","38.8534"
"002471","2016-12-31","37.0847","40.7355"
"002471","2017-12-31","20.0000","40.1566"
"002471","2018-12-31","20.0000","39.9408"
"002471","2019-12-31","20.0000","39.7520"
"002471","2020-12-31","17.3852","36.4612"
"002471","2021-12-31","17.3852","28.7381"
"002471","2022-12-31","17.3852","22.5406"
"002472","2014-12-31","10.3779","60.3051"
"002472","2015-12-31","10.3979","60.2724"
"002472","2016-12-31","8.8614","51.1274"
"002472","2017-12-31","8.7716","49.2332"
"002472","2018-12-31","8.7349","48.1013"
"002472","2019-12-31","8.7348","48.1675"
"002472","2020-12-31","8.7344","43.4868"
"002472","2021-12-31","7.7112","39.8889"
"002472","2022-12-31","7.0519","33.1877"
"002473","2014-12-31","38.2500","79.5787"
"002473","2015-12-31","18.1250","68.6439"
"002473","2016-12-31","18.1250","64.4976"
"002473","2017-12-31","18.1250","63.3269"
"002473","2018-12-31","18.1250","61.5108"
"002473","2019-12-31","18.1250","62.3740"
"002473","2020-12-31","18.1250","63.8738"
"002473","2021-12-31","18.1250","61.3700"
"002475","2014-12-31","57.7460","70.5866"
"002475","2015-12-31","57.3061","67.3167"
"002475","2016-12-31","50.0588","63.1462"
"002475","2017-12-31","48.1715","63.3267"
"002475","2018-12-31","47.1097","62.3038"
"002475","2019-12-31","44.9743","56.6531"
"002475","2020-12-31","40.8993","53.6876"
"002475","2021-12-31","38.6284","52.5419"
"002475","2022-12-31","38.3886","51.6914"
"002476","2014-12-31","44.1667","55.4622"
"002476","2015-12-31","18.1014","33.9336"
"002476","2016-12-31","13.5761","28.5326"
"002476","2017-12-31","15.8003","28.7981"
"002476","2018-12-31","15.8003","29.4506"
"002476","2019-12-31","15.8003","28.4678"
"002476","2020-12-31","15.8003","25.3419"
"002476","2021-12-31","15.8003","24.8623"
"002476","2022-12-31","15.8003","24.8811"
"002478","2014-12-31","28.4575","54.9099"
"002478","2015-12-31","27.5828","48.7708"
"002478","2016-12-31","27.5828","48.6811"
"002478","2017-12-31","22.3535","56.5603"
"002478","2018-12-31","22.9916","56.8051"
"002478","2019-12-31","22.9916","57.5667"
"002478","2020-12-31","22.9916","56.6565"
"002478","2021-12-31","23.9954","53.2663"
"002478","2022-12-31","24.6791","52.0660"
"002480","2014-12-31","31.6490","55.1918"
"002480","2015-12-31","24.7565","50.5141"
"002480","2016-12-31","23.2690","46.3151"
"002480","2017-12-31","22.9768","44.2414"
"002480","2018-12-31","15.9503","43.1085"
"002480","2019-12-31","16.0627","38.9868"
"002480","2020-12-31","15.9046","49.1823"
"002480","2021-12-31","15.9046","43.7663"
"002480","2022-12-31","15.9046","43.1480"
"002481","2014-12-31","38.5333","71.0259"
"002481","2015-12-31","32.9399","63.2979"
"002481","2016-12-31","32.9399","59.4462"
"002481","2017-12-31","34.4510","61.6601"
"002481","2018-12-31","35.0051","59.7281"
"002481","2019-12-31","35.0051","55.6828"
"002481","2020-12-31","35.0051","62.3210"
"002481","2021-12-31","35.0051","58.4056"
"002481","2022-12-31","33.5553","49.4746"
"002483","2014-12-31","42.3750","71.4432"
"002483","2015-12-31","41.1707","61.3767"
"002483","2016-12-31","43.4686","63.1078"
"002483","2017-12-31","43.4686","64.1935"
"002483","2018-12-31","43.4686","63.2391"
"002483","2019-12-31","43.4686","58.8228"
"002483","2020-12-31","31.0206","64.7254"
"002483","2021-12-31","31.0206","51.5758"
"002483","2022-12-31","20.0000","48.3933"
"002484","2014-12-31","37.5000","59.9247"
"002484","2015-12-31","37.5000","60.4728"
"002484","2016-12-31","31.8447","53.6340"
"002484","2017-12-31","31.8447","53.3010"
"002484","2018-12-31","31.8447","53.4109"
"002484","2019-12-31","31.7684","51.8976"
"002484","2020-12-31","31.6023","50.7074"
"002484","2021-12-31","31.2593","49.8017"
"002484","2022-12-31","29.2087","47.4655"
"002486","2014-12-31","22.5568","42.7856"
"002486","2015-12-31","19.6142","39.2620"
"002486","2016-12-31","19.6142","29.8203"
"002486","2017-12-31","19.6142","32.2629"
"002486","2018-12-31","19.6142","32.0085"
"002486","2019-12-31","19.6142","29.5572"
"002486","2020-12-31","17.8463","23.8317"
"002486","2021-12-31","17.5518","24.3108"
"002486","2022-12-31","17.5518","24.4938"
"002487","2014-12-31","47.4075","61.1629"
"002487","2015-12-31","47.4075","63.8066"
"002487","2016-12-31","47.4075","62.0016"
"002487","2017-12-31","47.4075","56.4828"
"002487","2018-12-31","44.9657","57.4500"
"002487","2019-12-31","44.7364","58.2268"
"002487","2020-12-31","44.6810","57.2548"
"002487","2021-12-31","44.6854","57.9852"
"002487","2022-12-31","38.1107","46.0559"
"002488","2014-12-31","16.5935","56.2670"
"002488","2015-12-31","16.5935","59.5014"
"002488","2016-12-31","16.5935","50.3303"
"002488","2017-12-31","12.5160","53.5714"
"002488","2018-12-31","12.5160","52.5043"
"002488","2019-12-31","12.5147","46.6246"
"002488","2020-12-31","12.6321","50.9194"
"002488","2021-12-31","12.6321","43.6013"
"002488","2022-12-31","10.0281","41.5742"
"002489","2014-12-31","37.6818","68.0250"
"002489","2015-12-31","37.7905","57.0878"
"002489","2016-12-31","37.9409","60.9588"
"002489","2017-12-31","37.9409","63.6649"
"002489","2018-12-31","37.9409","63.9696"
"002489","2019-12-31","37.9409","64.1408"
"002489","2020-12-31","37.9409","58.2966"
"002489","2021-12-31","37.9409","58.4053"
"002489","2022-12-31","37.6241","57.4259"
"002490","2014-12-31","33.2917","75.2799"
"002490","2015-12-31","33.2917","76.7478"
"002490","2016-12-31","33.2917","75.0088"
"002490","2017-12-31","32.0636","72.4636"
"002490","2018-12-31","30.9296","70.5157"
"002490","2019-12-31","30.9213","70.8261"
"002490","2020-12-31","30.9290","70.2334"
"002490","2021-12-31","29.5316","69.0567"
"002490","2022-12-31","29.5316","66.4413"
"002491","2014-12-31","49.4760","64.0086"
"002491","2015-12-31","45.0207","55.7702"
"002491","2016-12-31","38.4056","53.5393"
"002491","2017-12-31","36.9042","55.3500"
"002491","2018-12-31","37.6105","50.9620"
"002491","2019-12-31","37.6105","49.1847"
"002491","2020-12-31","30.9901","47.9800"
"002491","2021-12-31","31.2344","47.4711"
"002491","2022-12-31","31.5058","47.3190"
"002493","2014-12-31","76.4388","90.1262"
"002493","2015-12-31","76.8885","91.6974"
"002493","2016-12-31","70.3616","89.8365"
"002493","2017-12-31","70.3616","86.8845"
"002493","2018-12-31","65.3925","84.4201"
"002493","2019-12-31","65.5632","83.8638"
"002493","2020-12-31","61.1928","73.8279"
"002493","2021-12-31","61.4565","74.9323"
"002493","2022-12-31","61.4565","74.5448"
"002494","2014-12-31","35.8129","49.4861"
"002494","2015-12-31","33.5780","49.1280"
"002494","2016-12-31","31.3103","47.3602"
"002494","2017-12-31","31.3103","39.7056"
"002494","2018-12-31","31.3103","40.0713"
"002494","2019-12-31","31.3103","38.2827"
"002494","2020-12-31","31.3103","39.4932"
"002494","2021-12-31","31.3103","39.1314"
"002494","2022-12-31","31.9949","38.7470"
"002495","2014-12-31","21.5989","56.2237"
"002495","2015-12-31","17.1495","50.6636"
"002495","2016-12-31","17.1495","48.6686"
"002495","2017-12-31","17.1495","47.5057"
"002495","2018-12-31","17.1495","47.1546"
"002495","2019-12-31","17.1495","47.3012"
"002495","2020-12-31","17.1495","44.2962"
"002495","2021-12-31","17.1495","40.7765"
"002495","2022-12-31","17.1495","40.7674"
"002496","2014-12-31","52.8324","64.5857"
"002496","2015-12-31","53.0299","63.2496"
"002496","2016-12-31","42.2039","52.2920"
"002496","2017-12-31","42.2038","53.3540"
"002496","2018-12-31","42.2309","52.2429"
"002496","2019-12-31","42.2292","52.1281"
"002496","2020-12-31","42.2285","53.2145"
"002496","2021-12-31","32.0135","51.6495"
"002496","2022-12-31","29.1878","46.5146"
"002497","2014-12-31","18.3874","37.6822"
"002497","2015-12-31","14.6999","32.3375"
"002497","2016-12-31","14.6999","30.9645"
"002497","2017-12-31","14.3249","27.7557"
"002497","2018-12-31","14.3249","26.8686"
"002497","2019-12-31","14.3442","26.9283"
"002497","2020-12-31","13.4593","27.4998"
"002497","2021-12-31","11.9316","24.9443"
"002497","2022-12-31","10.1964","22.6880"
"002498","2014-12-31","85.0388","88.2534"
"002498","2015-12-31","69.6964","70.7248"
"002498","2016-12-31","66.5628","71.0852"
"002498","2017-12-31","66.5628","71.6176"
"002498","2018-12-31","66.5628","71.4594"
"002498","2019-12-31","66.5628","70.9112"
"002498","2020-12-31","66.5628","67.6161"
"002498","2021-12-31","66.5628","68.9238"
"002498","2022-12-31","66.5628","69.3911"
"002501","2014-12-31","17.3077","39.9242"
"002501","2015-12-31","17.8419","31.9543"
"002501","2016-12-31","18.4901","36.6623"
"002501","2017-12-31","14.4778","42.7795"
"002501","2018-12-31","14.4778","39.3661"
"002501","2019-12-31","14.4778","37.0339"
"002501","2020-12-31","65.7793","78.1976"
"002501","2021-12-31","22.5352","54.1158"
"002501","2022-12-31","22.5352","48.8194"
"002506","2014-12-31","21.0024","79.6598"
"002506","2015-12-31","28.1910","79.3908"
"002506","2016-12-31","28.1910","74.2561"
"002506","2017-12-31","28.1910","72.0181"
"002506","2018-12-31","28.1019","69.3976"
"002506","2019-12-31","20.1244","56.8353"
"002506","2020-12-31","19.2265","48.9460"
"002506","2021-12-31","13.8820","43.2289"
"002506","2022-12-31","8.8884","42.3866"
