"Stkcd","ShortName","Accper","Typrep","Bbd1102101","B001302000","B001301000","B001300000"
"000513","丽珠集团","2017-12-31","A","","4297099345.96","2812281.15","5657808066.56"
"000513","丽珠集团","2018-12-31","A","","-42445887.41","-2410266.97","1274495533.42"
"000513","丽珠集团","2019-12-31","A","","-19597761.68","1328501.70","1729853089.38"
"000513","丽珠集团","2020-12-31","A","","147628336.17","8806719.32","2500449169.84"
"000513","丽珠集团","2021-12-31","A","","89624998.41","-23027244.25","2266989994.84"
"000513","丽珠集团","2022-12-31","A","","44111595.36","-75274031.55","2350555617.68"
"000518","四环生物","2014-12-31","A","0.00","7360944.48","0.00","1331059.73"
"000518","四环生物","2015-12-31","A","0.00","2695000.01","0.00","-108653361.51"
"000518","四环生物","2016-12-31","A","0.00","-12136954.39","0.00","-1017421.91"
"000518","四环生物","2017-12-31","A","","22848814.58","","18504016.15"
"000518","四环生物","2018-12-31","A","","168926.17","","-28807862.52"
"000518","四环生物","2019-12-31","A","0.00","-17184.84","0.00","28065122.05"
"000518","四环生物","2020-12-31","A","","-25310.14","","39846487.87"
"000518","四环生物","2021-12-31","A","","-524778.54","-18308.75","-35459397.56"
"000518","四环生物","2022-12-31","A","0.00","-195988.60","-65179.15","-54157365.40"
"000519","江南红箭","2014-12-31","A","0.00","9045487.78","484620.00","465782883.42"
"000519","江南红箭","2015-12-31","A","0.00","13387843.21","4048350.00","262832393.22"
"000519","江南红箭","2016-12-31","A","","2707570.00","-1802550.00","146885335.03"
"000519","中兵红箭","2017-12-31","A","","5267810.50","-4468708.25","171426551.59"
"000519","中兵红箭","2018-12-31","A","","3210075.31","-1717104.54","418357635.36"
"000519","中兵红箭","2019-12-31","A","","14512084.73","","330053082.16"
"000519","中兵红箭","2020-12-31","A","","7333398.15","","414953819.43"
"000519","中兵红箭","2021-12-31","A","","7141770.11","","628175158.03"
"000519","中兵红箭","2022-12-31","A","","11175047.71","","948953251.34"
"000521","美菱电器","2014-12-31","A","0.00","-1703917.37","-81170.00","295179493.10"
"000521","美菱电器","2015-12-31","A","0.00","-12043591.71","81170.00","103565451.26"
"000521","美菱电器","2016-12-31","A","","14302482.67","11500963.72","197245382.32"
"000521","美菱电器","2017-12-31","A","","102766412.15","-11888232.24","51166093.02"
"000521","长虹美菱","2018-12-31","A","","3931358.68","-45949257.12","49123977.60"
"000521","长虹美菱","2019-12-31","A","","-32695507.49","52993630.16","68708060.47"
"000521","长虹美菱","2020-12-31","A","","78127214.62","41614800.19","-86702304.57"
"000521","长虹美菱","2021-12-31","A","","128963968.59","-3133939.42","84647597.06"
"000521","长虹美菱","2022-12-31","A","","33018838.80","24137501.27","285902231.03"
"000523","广州浪奇","2014-12-31","A","0.00","-1163335.08","0.00","45033269.86"
"000523","广州浪奇","2015-12-31","A","0.00","-2637392.19","0.00","29611295.58"
"000523","广州浪奇","2016-12-31","A","","-2076512.38","","41758740.25"
"000523","广州浪奇","2017-12-31","A","","2255215.04","","45577479.65"
"000523","广州浪奇","2018-12-31","A","0.00","2017320.21","0.00","-216880454.48"
"000523","广州浪奇","2019-12-31","A","","20030377.26","0.00","-129674021.75"
"000523","广州浪奇","2020-12-31","A","","11947533.32","","-4220382854.42"
"000523","*ST 浪奇","2021-12-31","A","0.00","2418778049.74","","2014766657.63"
"000523","广州浪奇","2022-12-31","A","0.00","131407239.35","0.00","-60259206.91"
"000528","柳工","2014-12-31","A","0.00","-9016223.70","0.00","152637593.92"
"000528","柳工","2015-12-31","A","0.00","-19193778.64","0.00","-114204088.88"
"000528","柳工","2016-12-31","A","","-37606575.49","","-75644355.82"
"000528","柳工","2017-12-31","A","","37323099.48","","444542380.84"
"000528","柳工","2018-12-31","A","","81647351.02","1472000.00","1022377839.31"
"000528","柳工","2019-12-31","A","","67616792.34","-2079500.00","1309698477.61"
"000528","柳工","2020-12-31","A","","152179388.49","607500.00","1569846209.65"
"000528","柳工","2021-12-31","A","","179169359.80","","1232578218.56"
"000528","柳工","2022-12-31","A","","80112754.43","25890.41","768136482.69"
"000529","广弘控股","2014-12-31","A","0.00","98376595.64","0.00","171482138.64"
"000529","广弘控股","2015-12-31","A","0.00","10333683.37","0.00","85957894.64"
"000529","广弘控股","2016-12-31","A","","-421696.77","","131721641.13"
"000529","广弘控股","2017-12-31","A","","44960296.94","","198129982.52"
"000529","广弘控股","2018-12-31","A","","3191116.61","","247163937.75"
"000529","广弘控股","2019-12-31","A","","5257807.69","","346165743.52"
"000529","广弘控股","2020-12-31","A","","2055258.38","","384688164.22"
"000529","广弘控股","2021-12-31","A","","-1187071.79","1788200.00","441553437.68"
"000529","广弘控股","2022-12-31","A","","1016827263.13","2912900.00","1210524794.87"
"000530","大冷股份","2014-12-31","A","0.00","103940832.81","0.00","109383151.46"
"000530","大冷股份","2015-12-31","A","0.00","128908120.37","0.00","129594203.09"
"000530","大冷股份","2016-12-31","A","","173737491.57","","172114760.97"
"000530","大冷股份","2017-12-31","A","","180132262.51","","216330939.98"
"000530","大冷股份","2018-12-31","A","","215559030.70","","116716742.94"
"000530","大冷股份","2019-12-31","A","","168766187.22","49800725.36","64297881.62"
"000530","冰山冷热","2020-12-31","A","","104437155.73","-14797607.68","20994906.70"
"000530","冰山冷热","2021-12-31","A","","-47447292.15","52398565.78","-284348264.01"
"000530","冰山冷热","2022-12-31","A","","306688497.94","-46991034.40","14306585.74"
"000533","万家乐","2014-12-31","A","0.00","21951118.00","0.00","226660113.82"
"000533","万家乐","2015-12-31","A","0.00","44159224.76","0.00","233711356.22"
"000533","万家乐","2016-12-31","A","","240554292.87","","288090976.83"
"000533","万家乐","2017-12-31","A","","9571216.96","-16014438.72","94153890.61"
"000533","万家乐","2018-12-31","A","","138569631.51","-1607005.89","-980498213.87"
"000533","顺钠股份","2019-12-31","A","","185837.25","-344347.86","-29890860.87"
"000533","顺钠股份","2020-12-31","A","","10516751.34","348007.31","36905225.08"
"000533","顺钠股份","2021-12-31","A","","7034305.35","","27818461.45"
"000533","顺钠股份","2022-12-31","A","","-54668.72","","38481083.33"
"000534","万泽股份","2014-12-31","A","0.00","-14060897.78","84450.00","87716537.10"
"000534","万泽股份","2015-12-31","A","0.00","52364795.67","0.00","70375108.53"
"000534","万泽股份","2016-12-31","A","0.00","182805046.82","0.00","76672204.81"
"000534","万泽股份","2017-12-31","A","","221361975.16","","97708096.37"
"000534","万泽股份","2018-12-31","A","","70780997.37","","32216992.43"
"000534","万泽股份","2019-12-31","A","","30744039.24","","73251660.70"
"000534","万泽股份","2020-12-31","A","","20424574.85","19997058.82","99729773.36"
"000534","万泽股份","2021-12-31","A","","43357949.57","","119178577.06"
"000534","万泽股份","2022-12-31","A","","1269415.51","","134768909.37"
"000536","华映科技","2014-12-31","A","0.00","1794844.00","0.00","407246966.46"
"000536","华映科技","2015-12-31","A","0.00","191283.50","0.00","244804994.56"
"000536","华映科技","2016-12-31","A","","591373273.50","","615444999.81"
"000536","华映科技","2017-12-31","A","","5760079.62","","241909480.63"
"000536","华映科技","2018-12-31","A","","87034.26","","-4587846166.40"
"000536","华映科技","2019-12-31","A","","136174468.48","","-2594309395.00"
"000536","*ST 华映","2020-12-31","A","","1464620556.55","","606582310.64"
"000536","华映科技","2021-12-31","A","","33408.22","9352.78","-400938424.09"
"000536","华映科技","2022-12-31","A","","86980133.63","917257.74","-1218710484.79"
"000538","云南白药","2014-12-31","A","0.00","105535360.44","0.00","2829825545.49"
"000538","云南白药","2015-12-31","A","0.00","174993478.24","0.00","3168241317.67"
"000538","云南白药","2016-12-31","A","","193859113.34","","3319829663.97"
"000538","云南白药","2017-12-31","A","","276911622.85","","3620723532.36"
"000538","云南白药","2018-12-31","A","","282125084.57","41714407.07","3831992552.35"
"000538","云南白药","2019-12-31","A","","1470474492.25","226835564.21","4742978172.73"
"000538","云南白药","2020-12-31","A","","392173282.77","2240368643.38","6812002989.19"
"000538","云南白药","2021-12-31","A","","1044401186.05","-1929216675.73","3485168544.81"
"000538","云南白药","2022-12-31","A","","868198390.16","-619902948.31","3371279186.10"
"000541","佛山照明","2014-12-31","A","0.00","19214574.68","1105462.10","370187817.71"
"000541","佛山照明","2015-12-31","A","0.00","19523757.86","35935.00","179678916.21"
"000541","佛山照明","2016-12-31","A","","882079521.77","","1282114895.81"
"000541","佛山照明","2017-12-31","A","","522604626.66","","877711143.23"
"000541","佛山照明","2018-12-31","A","","53329524.74","-477200.00","451089002.17"
"000541","佛山照明","2019-12-31","A","","60878425.30","2024400.00","354562732.92"
"000541","佛山照明","2020-12-31","A","","44236204.90","4785700.00","369573023.12"
"000541","佛山照明","2021-12-31","A","","36121053.68","4649669.44","280349616.81"
"000541","佛山照明","2022-12-31","A","","10633954.02","-9518428.58","379773160.20"
"000545","金浦钛业","2014-12-31","A","0.00","5381745.27","1263989.60","18957089.31"
"000545","金浦钛业","2015-12-31","A","0.00","102908366.30","2473146.40","109716125.30"
"000545","金浦钛业","2016-12-31","A","0.00","79439805.93","0.00","126410950.15"
"000545","金浦钛业","2017-12-31","A","","22671510.99","-3001893.85","203835254.46"
"000545","金浦钛业","2018-12-31","A","","2255873.87","","112254892.45"
"000545","金浦钛业","2019-12-31","A","","-65860028.18","","42988344.34"
"000545","金浦钛业","2020-12-31","A","","-190073793.66","","-261228633.58"
"000545","金浦钛业","2021-12-31","A","","-87584574.40","","146829544.35"
"000545","金浦钛业","2022-12-31","A","","-86502281.43","-552000.00","-166309680.56"
"000547","闽福发A","2014-12-31","A","0.00","159776212.44","32150078.13","260384339.72"
"000547","航天发展","2015-12-31","A","0.00","2706017.18","-2505.00","243246947.73"
"000547","航天发展","2016-12-31","A","","8370016.28","","324064805.83"
"000547","航天发展","2017-12-31","A","","24038073.42","","343254638.68"
"000547","航天发展","2018-12-31","A","","97565346.50","","569351094.28"
"000547","航天发展","2019-12-31","A","","105512730.65","18226800.00","794503900.45"
"000547","航天发展","2020-12-31","A","","101115509.27","8125200.00","957877799.50"
"000547","航天发展","2021-12-31","A","","139024885.30","59889836.00","674147410.76"
"000547","航天发展","2022-12-31","A","","49216727.22","-39312001.00","48993492.64"
"000550","江铃汽车","2014-12-31","A","0.00","16859284.00","-2480538.00","1851976842.00"
"000550","江铃汽车","2015-12-31","A","0.00","8723465.00","2088489.00","1801908037.00"
"000550","江铃汽车","2016-12-31","A","","16721806.00","8461892.00","955029749.00"
"000550","江铃汽车","2017-12-31","A","","8091330.00","-17032274.00","128582676.00"
"000550","江铃汽车","2018-12-31","A","","13228800.00","9472200.00","-198266057.00"
"000550","江铃汽车","2019-12-31","A","","39121245.00","-1524631.00","-110593336.00"
"000550","江铃汽车","2020-12-31","A","","70178856.00","721890.00","612776894.00"
"000550","江铃汽车","2021-12-31","A","","-568716.00","-10638548.00","566313561.00"
"000550","江铃汽车","2022-12-31","A","","-36082647.00","13434988.00","900259919.00"
"000553","沙隆达A","2014-12-31","A","0.00","1716466.00","0.00","666918729.24"
"000553","沙隆达A","2015-12-31","A","0.00","1667155.76","0.00","183322523.38"
"000553","沙隆达A","2016-12-31","A","","4407188.29","93030.85","-120428934.83"
"000553","沙隆达A","2017-12-31","A","","73858000.00","269351000.00","1678573000.00"
"000553","沙隆达A","2018-12-31","A","","628257000.00","-979334000.00","3256021000.00"
"000553","安道麦A","2019-12-31","A","","-231205000.00","825512000.00","529700000.00"
"000553","安道麦A","2020-12-31","A","","206502000.00","540698000.00","538034000.00"
"000553","安道麦A","2021-12-31","A","","928947000.00","-321094000.00","516015000.00"
"000553","安道麦A","2022-12-31","A","","12683000.00","-1504832000.00","730167000.00"
"000559","万向钱潮","2014-12-31","A","0.00","181367136.11","0.00","812154374.84"
"000559","万向钱潮","2015-12-31","A","0.00","174462251.54","0.00","870359640.83"
"000559","万向钱潮","2016-12-31","A","0.00","159406753.66","0.00","971762016.77"
"000559","万向钱潮","2017-12-31","A","","116697474.86","","1014621846.69"
"000559","万向钱潮","2018-12-31","A","","125400010.19","","801758109.98"
"000559","万向钱潮","2019-12-31","A","","97634071.56","","584963748.75"
"000559","万向钱潮","2020-12-31","A","","81565760.82","-7797.51","498106978.29"
"000559","万向钱潮","2021-12-31","A","","50624813.61","-27034.14","752040288.68"
"000559","万向钱潮","2022-12-31","A","","178556695.20","57802701.41","846215826.03"
"000561","烽火电子","2014-12-31","A","0.00","564002.87","0.00","46187443.11"
"000561","烽火电子","2015-12-31","A","0.00","595810.48","0.00","94793971.24"
"000561","烽火电子","2016-12-31","A","","3506.85","","107558664.10"
"000561","烽火电子","2017-12-31","A","","753730.16","","92895653.74"
"000561","烽火电子","2018-12-31","A","","4722266.50","","96537221.93"
"000561","烽火电子","2019-12-31","A","","3621027.21","","60619164.27"
"000561","烽火电子","2020-12-31","A","","1635935.70","","79237538.96"
"000561","烽火电子","2021-12-31","A","","12999679.24","","110019604.05"
"000561","烽火电子","2022-12-31","A","","7190007.06","","97272798.45"
"000565","渝三峡A","2014-12-31","A","0.00","29934122.88","0.00","44359125.19"
"000565","渝三峡A","2015-12-31","A","0.00","137267385.60","0.00","144958445.31"
"000565","渝三峡A","2016-12-31","A","0.00","179951024.83","0.00","225945998.76"
"000565","渝三峡A","2017-12-31","A","","23509560.40","","58074881.69"
"000565","渝三峡A","2018-12-31","A","","21593672.69","","44112691.00"
"000565","渝三峡A","2019-12-31","A","","65843252.46","","74519622.09"
"000565","渝三峡A","2020-12-31","A","","23969365.19","428117.40","51760112.07"
"000565","渝三峡A","2021-12-31","A","","79943665.86","3167129.52","73434097.01"
"000565","渝三峡A","2022-12-31","A","","68989694.21","","49978477.49"
"000566","海南海药","2014-12-31","A","41453251.03","6446990.85","0.00","177876205.49"
"000566","海南海药","2015-12-31","A","34444727.51","23711720.86","0.00","221843241.96"
"000566","海南海药","2016-12-31","A","35026871.83","13757649.36","366164.38","158872097.53"
"000566","海南海药","2017-12-31","A","","53660540.49","-3213610.51","110311608.19"
"000566","海南海药","2018-12-31","A","","111662023.84","-13823337.03","158125980.15"
