"Stkcd","ShortName","Accper","Typrep","F081602C"
"300450","先导智能","2019-12-31","B","0.363096"
"300450","先导智能","2020-12-31","A","0.250710"
"300450","先导智能","2020-12-31","B","0.530295"
"300450","先导智能","2021-12-31","A","0.713226"
"300450","先导智能","2021-12-31","B","0.556360"
"300450","先导智能","2022-12-31","A","0.388156"
"300450","先导智能","2022-12-31","B","0.390016"
"300452","山河药辅","2014-12-31","A","0.124493"
"300452","山河药辅","2014-12-31","B","0.097208"
"300452","山河药辅","2015-12-31","A","0.081562"
"300452","山河药辅","2015-12-31","B","0.056488"
"300452","山河药辅","2016-12-31","A","0.106149"
"300452","山河药辅","2016-12-31","B","0.085339"
"300452","山河药辅","2017-12-31","A","0.184898"
"300452","山河药辅","2017-12-31","B","0.082044"
"300452","山河药辅","2018-12-31","A","0.262842"
"300452","山河药辅","2018-12-31","B","0.149478"
"300452","山河药辅","2019-12-31","A","0.082861"
"300452","山河药辅","2019-12-31","B","0.134802"
"300452","山河药辅","2020-12-31","A","0.144655"
"300452","山河药辅","2020-12-31","B","0.151425"
"300452","山河药辅","2021-12-31","A","0.160978"
"300452","山河药辅","2021-12-31","B","0.189017"
"300452","山河药辅","2022-12-31","A","0.142398"
"300452","山河药辅","2022-12-31","B","0.193280"
"300453","三鑫医疗","2014-12-31","A","0.057319"
"300453","三鑫医疗","2014-12-31","B","0.057319"
"300453","三鑫医疗","2015-12-31","A","-0.032142"
"300453","三鑫医疗","2015-12-31","B","-0.032142"
"300453","三鑫医疗","2016-12-31","A","0.019004"
"300453","三鑫医疗","2016-12-31","B","0.019004"
"300453","三鑫医疗","2017-12-31","A","0.270939"
"300453","三鑫医疗","2017-12-31","B","0.270939"
"300453","三鑫医疗","2018-12-31","A","0.315522"
"300453","三鑫医疗","2018-12-31","B","0.308914"
"300453","三鑫医疗","2019-12-31","A","0.358300"
"300453","三鑫医疗","2019-12-31","B","0.252159"
"300453","三鑫医疗","2020-12-31","A","0.303072"
"300453","三鑫医疗","2020-12-31","B","0.205564"
"300453","三鑫医疗","2021-12-31","A","0.238097"
"300453","三鑫医疗","2021-12-31","B","0.243723"
"300453","三鑫医疗","2022-12-31","A","0.147484"
"300453","三鑫医疗","2022-12-31","B","0.141718"
"300455","康拓红外","2014-12-31","A","0.026231"
"300455","康拓红外","2015-12-31","A","0.079195"
"300455","康拓红外","2016-12-31","A","0.125078"
"300455","康拓红外","2016-12-31","B",""
"300455","康拓红外","2017-12-31","A","0.039751"
"300455","康拓红外","2017-12-31","B","0.039456"
"300455","康拓红外","2018-12-31","A","0.059157"
"300455","康拓红外","2018-12-31","B","0.033734"
"300455","康拓红外","2019-12-31","A","1.970231"
"300455","康拓红外","2019-12-31","B","0.023747"
"300455","康拓红外","2020-12-31","A","0.223585"
"300455","康拓红外","2020-12-31","B","-0.231184"
"300455","康拓红外","2021-12-31","A","0.134901"
"300455","康拓红外","2021-12-31","B","-0.083826"
"300455","康拓红外","2022-12-31","A","0.046361"
"300455","康拓红外","2022-12-31","B","-0.105161"
"300456","耐威科技","2014-12-31","A","0.013335"
"300456","耐威科技","2014-12-31","B","-0.268252"
"300456","耐威科技","2015-12-31","A","0.009345"
"300456","耐威科技","2015-12-31","B","0.201126"
"300456","耐威科技","2016-12-31","A","0.970803"
"300456","耐威科技","2016-12-31","B","-0.166205"
"300456","耐威科技","2017-12-31","A","0.782134"
"300456","耐威科技","2017-12-31","B","-0.419114"
"300456","耐威科技","2018-12-31","A","0.186506"
"300456","耐威科技","2018-12-31","B","3.546083"
"300456","耐威科技","2019-12-31","A","0.007676"
"300456","耐威科技","2019-12-31","B","-0.422271"
"300456","赛微电子","2020-12-31","A","0.065518"
"300456","赛微电子","2020-12-31","B","-0.487085"
"300456","赛微电子","2021-12-31","A","0.213777"
"300456","赛微电子","2021-12-31","B","-0.711978"
"300456","赛微电子","2022-12-31","A","-0.153715"
"300456","赛微电子","2022-12-31","B","2.825974"
"300457","赢合科技","2014-12-31","A","0.065485"
"300457","赢合科技","2014-12-31","B","0.052697"
"300457","赢合科技","2015-12-31","A","0.622937"
"300457","赢合科技","2015-12-31","B","0.620839"
"300457","赢合科技","2016-12-31","A","1.329020"
"300457","赢合科技","2016-12-31","B","0.996277"
"300457","赢合科技","2017-12-31","A","0.865196"
"300457","赢合科技","2017-12-31","B","0.699995"
"300457","赢合科技","2018-12-31","A","0.315794"
"300457","赢合科技","2018-12-31","B","0.252190"
"300457","赢合科技","2019-12-31","A","-0.200030"
"300457","赢合科技","2019-12-31","B","-0.248079"
"300457","赢合科技","2020-12-31","A","0.428174"
"300457","赢合科技","2020-12-31","B","0.118594"
"300457","赢合科技","2021-12-31","A","1.181234"
"300457","赢合科技","2021-12-31","B","1.910766"
"300457","赢合科技","2022-12-31","A","0.734041"
"300457","赢合科技","2022-12-31","B","0.940866"
"300458","全志科技","2014-12-31","A","-0.247340"
"300458","全志科技","2014-12-31","B","-0.245053"
"300458","全志科技","2015-12-31","A","-0.026167"
"300458","全志科技","2015-12-31","B","-0.030200"
"300458","全志科技","2016-12-31","A","0.035200"
"300458","全志科技","2016-12-31","B","-0.015397"
"300458","全志科技","2017-12-31","A","-0.040804"
"300458","全志科技","2017-12-31","B","-0.089217"
"300458","全志科技","2018-12-31","A","0.136341"
"300458","全志科技","2018-12-31","B","0.114681"
"300458","全志科技","2019-12-31","A","0.072303"
"300458","全志科技","2019-12-31","B","0.068042"
"300458","全志科技","2020-12-31","A","0.028787"
"300458","全志科技","2020-12-31","B","0.227903"
"300458","全志科技","2021-12-31","A","0.371887"
"300458","全志科技","2021-12-31","B","0.220657"
"300458","全志科技","2022-12-31","A","-0.266891"
"300458","全志科技","2022-12-31","B","-0.282042"
"300460","惠伦晶体","2014-12-31","A","0.009290"
"300460","惠伦晶体","2014-12-31","B","0.019093"
"300460","惠伦晶体","2015-12-31","A","0.030335"
"300460","惠伦晶体","2015-12-31","B","0.026554"
"300460","惠伦晶体","2016-12-31","A","-0.111955"
"300460","惠伦晶体","2016-12-31","B","-0.134848"
"300460","惠伦晶体","2017-12-31","A","-0.017629"
"300460","惠伦晶体","2017-12-31","B","-0.021626"
"300460","惠伦晶体","2018-12-31","A","-0.121921"
"300460","惠伦晶体","2018-12-31","B","-0.155254"
"300460","惠伦晶体","2019-12-31","A","-0.028353"
"300460","惠伦晶体","2019-12-31","B","-0.062828"
"300460","惠伦晶体","2020-12-31","A","0.251330"
"300460","惠伦晶体","2020-12-31","B","0.340241"
"300460","惠伦晶体","2021-12-31","A","0.689790"
"300460","惠伦晶体","2021-12-31","B","1.014826"
"300460","惠伦晶体","2022-12-31","A","-0.397487"
"300460","惠伦晶体","2022-12-31","B","-0.372965"
"300461","田中精机","2014-12-31","A","-0.197251"
"300461","田中精机","2014-12-31","B","-0.196440"
"300461","田中精机","2015-12-31","A","-0.117353"
"300461","田中精机","2015-12-31","B","-0.122274"
"300461","田中精机","2016-12-31","A","0.959968"
"300461","田中精机","2016-12-31","B","0.102823"
"300461","田中精机","2017-12-31","A","1.370668"
"300461","田中精机","2017-12-31","B","0.538873"
"300461","田中精机","2018-12-31","A","0.592969"
"300461","田中精机","2018-12-31","B","1.636908"
"300461","田中精机","2019-12-31","A","-0.386992"
"300461","田中精机","2019-12-31","B","-0.390579"
"300461","田中精机","2020-12-31","A","-0.261308"
"300461","田中精机","2020-12-31","B","0.174021"
"300461","田中精机","2021-12-31","A","-0.054634"
"300461","田中精机","2021-12-31","B","-0.017337"
"300461","田中精机","2022-12-31","A","-0.445942"
"300461","田中精机","2022-12-31","B","-0.439197"
"300462","华铭智能","2014-12-31","A","0.151315"
"300462","华铭智能","2014-12-31","B","0.144258"
"300462","华铭智能","2015-12-31","A","0.030511"
"300462","华铭智能","2015-12-31","B","0.041912"
"300462","华铭智能","2016-12-31","A","0.140936"
"300462","华铭智能","2016-12-31","B","0.124071"
"300462","华铭智能","2017-12-31","A","0.128510"
"300462","华铭智能","2017-12-31","B","0.120756"
"300462","华铭智能","2018-12-31","A","0.095763"
"300462","华铭智能","2018-12-31","B","0.583388"
"300462","华铭智能","2019-12-31","A","4.456411"
"300462","华铭智能","2019-12-31","B","-0.088212"
"300462","华铭智能","2020-12-31","A","-0.132211"
"300462","华铭智能","2020-12-31","B","-0.110357"
"300462","华铭智能","2021-12-31","A","-0.525014"
"300462","华铭智能","2021-12-31","B","0.230825"
"300462","华铭智能","2022-12-31","A","0.050869"
"300462","华铭智能","2022-12-31","B","-0.096997"
"300463","迈克生物","2014-12-31","A","0.199402"
"300463","迈克生物","2014-12-31","B","0.193143"
"300463","迈克生物","2015-12-31","A","0.139406"
"300463","迈克生物","2015-12-31","B","0.266145"
"300463","迈克生物","2016-12-31","A","0.397694"
"300463","迈克生物","2016-12-31","B","0.137017"
"300463","迈克生物","2017-12-31","A","0.323219"
"300463","迈克生物","2017-12-31","B","0.340081"
"300463","迈克生物","2018-12-31","A","0.363110"
"300463","迈克生物","2018-12-31","B","0.112831"
"300463","迈克生物","2019-12-31","A","0.200220"
"300463","迈克生物","2019-12-31","B","0.280055"
"300463","迈克生物","2020-12-31","A","0.149217"
"300463","迈克生物","2020-12-31","B","0.612524"
"300463","迈克生物","2021-12-31","A","0.074724"
"300463","迈克生物","2021-12-31","B","-0.003082"
"300463","迈克生物","2022-12-31","A","-0.093511"
"300463","迈克生物","2022-12-31","B","0.105175"
"300466","赛摩电气","2014-12-31","A","-0.044020"
"300466","赛摩电气","2014-12-31","B","-0.044020"
"300466","赛摩电气","2015-12-31","A","-0.036601"
"300466","赛摩电气","2015-12-31","B","-0.036601"
"300466","赛摩电气","2016-12-31","A","0.420888"
"300466","赛摩电气","2016-12-31","B","-0.045157"
"300466","赛摩电气","2017-12-31","A","0.378257"
"300466","赛摩电气","2017-12-31","B","-0.080113"
"300466","赛摩电气","2018-12-31","A","-0.058980"
"300466","赛摩电气","2018-12-31","B","-0.131858"
"300466","赛摩电气","2019-12-31","A","0.164335"
"300466","赛摩电气","2019-12-31","B","0.351981"
"300466","赛摩智能","2020-12-31","A","0.089080"
"300466","赛摩智能","2020-12-31","B","0.036608"
"300466","赛摩智能","2021-12-31","A","0.077729"
"300466","赛摩智能","2021-12-31","B","0.205203"
"300466","赛摩智能","2022-12-31","A","0.366172"
"300466","赛摩智能","2022-12-31","B","0.558814"
"300470","日机密封","2014-12-31","A","0.072631"
"300470","日机密封","2014-12-31","B","0.072546"
"300470","日机密封","2015-12-31","A","-0.093598"
"300470","日机密封","2015-12-31","B","-0.093630"
"300470","日机密封","2016-12-31","A","0.032418"
"300470","日机密封","2016-12-31","B","0.032691"
"300470","日机密封","2017-12-31","A","0.484394"
"300470","日机密封","2017-12-31","B","0.260128"
"300470","日机密封","2018-12-31","A","0.420874"
"300470","日机密封","2018-12-31","B","0.312497"
"300470","中密控股","2019-12-31","A","0.260815"
"300470","中密控股","2019-12-31","B","0.264613"
"300470","中密控股","2020-12-31","A","0.040482"
"300470","中密控股","2020-12-31","B","0.063805"
"300470","中密控股","2021-12-31","A","0.224261"
"300470","中密控股","2021-12-31","B","0.203871"
"300470","中密控股","2022-12-31","A","0.073428"
"300470","中密控股","2022-12-31","B","0.081870"
"300471","厚普股份","2014-12-31","A","0.143848"
"300471","厚普股份","2014-12-31","B","0.154395"
"300471","厚普股份","2015-12-31","A","0.162493"
"300471","厚普股份","2015-12-31","B","0.138028"
"300471","厚普股份","2016-12-31","A","0.168728"
"300471","厚普股份","2016-12-31","B","-0.090613"
"300471","厚普股份","2017-12-31","A","-0.432043"
"300471","厚普股份","2017-12-31","B","-0.457191"
"300471","厚普股份","2018-12-31","A","-0.498746"
"300471","厚普股份","2018-12-31","B","-0.491723"
"300471","厚普股份","2019-12-31","A","0.465532"
"300471","厚普股份","2019-12-31","B","0.466345"
"300471","厚普股份","2020-12-31","A","-0.118726"
"300471","厚普股份","2020-12-31","B","-0.357096"
"300471","厚普股份","2021-12-31","A","0.828734"
"300471","厚普股份","2021-12-31","B","1.354535"
"300471","厚普股份","2022-12-31","A","-0.184127"
"300471","厚普股份","2022-12-31","B","-0.174489"
"300472","新元科技","2014-12-31","A","0.108213"
"300472","新元科技","2014-12-31","B","-0.050855"
"300472","新元科技","2015-12-31","A","0.114477"
"300472","新元科技","2015-12-31","B","0.042981"
"300472","新元科技","2016-12-31","A","0.022451"
"300472","新元科技","2016-12-31","B","0.284080"
"300472","新元科技","2017-12-31","A","0.382382"
"300472","新元科技","2017-12-31","B","-0.175298"
"300472","新元科技","2018-12-31","A","0.768907"
"300472","新元科技","2018-12-31","B","0.255081"
"300472","新元科技","2019-12-31","A","-0.093038"
"300472","新元科技","2019-12-31","B","-0.458796"
"300472","新元科技","2020-12-31","A","-0.088757"
"300472","新元科技","2020-12-31","B","0.406573"
"300472","新元科技","2021-12-31","A","0.545785"
"300472","新元科技","2021-12-31","B","1.967535"
"300472","新元科技","2022-12-31","A","-0.171020"
"300472","新元科技","2022-12-31","B","-0.076645"
"300473","德尔股份","2014-12-31","A","0.101399"
"300473","德尔股份","2014-12-31","B","0.079967"
"300473","德尔股份","2015-12-31","A","0.029791"
"300473","德尔股份","2015-12-31","B","0.050460"
"300473","德尔股份","2016-12-31","A","-0.103506"
"300473","德尔股份","2016-12-31","B","-0.149096"
"300473","德尔股份","2017-12-31","A","3.080626"
"300473","德尔股份","2017-12-31","B","0.151027"
"300473","德尔股份","2018-12-31","A","0.503728"
"300473","德尔股份","2018-12-31","B","0.368366"
"300473","德尔股份","2019-12-31","A","0.010529"
"300473","德尔股份","2019-12-31","B","-0.059621"
"300473","德尔股份","2020-12-31","A","-0.122966"
"300473","德尔股份","2020-12-31","B","0.053518"
"300473","德尔股份","2021-12-31","A","0.081963"
"300473","德尔股份","2021-12-31","B","0.177723"
"300473","德尔股份","2022-12-31","A","0.101408"
"300473","德尔股份","2022-12-31","B","0.048046"
"300474","景嘉微","2014-12-31","A","0.255913"
"300474","景嘉微","2014-12-31","B","0.251737"
"300474","景嘉微","2015-12-31","A","0.170337"
"300474","景嘉微","2015-12-31","B","0.143981"
"300474","景嘉微","2016-12-31","A","0.159906"
"300474","景嘉微","2016-12-31","B","0.138649"
"300474","景嘉微","2017-12-31","A","0.101581"
"300474","景嘉微","2017-12-31","B","0.057191"
"300474","景嘉微","2018-12-31","A","0.297055"
"300474","景嘉微","2018-12-31","B","0.300953"
"300474","景嘉微","2019-12-31","A","0.336262"
"300474","景嘉微","2019-12-31","B","0.369877"
"300474","景嘉微","2020-12-31","A","0.231703"
"300474","景嘉微","2020-12-31","B","0.138738"
"300474","景嘉微","2021-12-31","A","0.672143"
"300474","景嘉微","2021-12-31","B","0.287513"
"300474","景嘉微","2022-12-31","A","0.055557"
"300474","景嘉微","2022-12-31","B","0.267524"
"300476","胜宏科技","2014-12-31","A","0.108774"
"300476","胜宏科技","2014-12-31","B","0.140448"
"300476","胜宏科技","2015-12-31","A","0.182112"
"300476","胜宏科技","2015-12-31","B","0.195479"
"300476","胜宏科技","2016-12-31","A","0.414954"
"300476","胜宏科技","2016-12-31","B","0.406516"
"300476","胜宏科技","2017-12-31","A","0.343539"
"300476","胜宏科技","2017-12-31","B","0.350825"
"300476","胜宏科技","2018-12-31","A","0.352888"
"300476","胜宏科技","2018-12-31","B","0.371475"
"300476","胜宏科技","2019-12-31","A","0.175750"
"300476","胜宏科技","2019-12-31","B","0.181174"
"300476","胜宏科技","2020-12-31","A","0.441482"
"300476","胜宏科技","2020-12-31","B","0.447936"
"300476","胜宏科技","2021-12-31","A","0.327239"
"300476","胜宏科技","2021-12-31","B","0.329891"
